808hz,812hz,816hz,820hz,824hz,828hz,832hz,835hz,839hz,843hz,847hz,851hz,855hz,859hz,863hz,867hz,871hz,875hz,878hz,882hz,886hz,890hz,894hz,898hz,902hz,906hz,910hz,914hz,917hz,921hz,925hz,929hz,933hz,937hz,941hz,945hz,949hz,953hz,957hz,960hz,964hz,968hz,972hz,976hz,980hz,984hz,988hz,992hz,996hz,1000hz,1003hz,1007hz,1011hz,1015hz,1019hz,1023hz,1027hz,1031hz,1035hz,1039hz,1042hz,1046hz,1050hz,1054hz,1058hz,1062hz,1066hz,1070hz,1074hz,1078hz,1082hz,1085hz,1089hz,1093hz,1097hz,1101hz,1105hz,1109hz,1113hz,1117hz,1121hz,1125hz,1128hz,1132hz,1136hz,1140hz,1144hz,1148hz,1152hz,1156hz,1160hz,1164hz,1167hz,1171hz,1175hz,1179hz,1183hz,1187hz,1191hz,1195hz,1199hz,1203hz,1207hz,1210hz,1214hz,1218hz,1222hz,1226hz,1230hz,1234hz,1238hz,1242hz,1246hz,1250hz,1253hz,1257hz,1261hz,1265hz,1269hz,1273hz,1277hz,1281hz,1285hz,1289hz,1292hz,1296hz,1300hz,1304hz,1308hz,1312hz,1316hz,1320hz,1324hz,1328hz,1332hz,1335hz,1339hz,1343hz,1347hz,1351hz,1355hz,1359hz,1363hz,1367hz,1371hz,1375hz,1378hz,1382hz,1386hz,1390hz,1394hz,1398hz,1402hz,1406hz,1410hz,1414hz,1417hz,1421hz,1425hz,1429hz,1433hz,1437hz,1441hz,1445hz,1449hz,1453hz,1457hz,1460hz,1464hz,1468hz,1472hz,1476hz,1480hz,1484hz,1488hz,1492hz,1496hz,1500hz,1503hz,1507hz,1511hz,1515hz,1519hz,1523hz,1527hz,1531hz,1535hz,1539hz,1542hz,1546hz,1550hz,1554hz,weight
12491.0,708.0,6955.0,12749.0,11133.0,6281.0,19714.0,7777.0,12516.0,29399.0,7654.0,4732.0,15392.0,17959.0,13554.0,10170.0,10193.0,8964.0,7455.0,4534.0,4239.0,15219.0,20458.0,13893.0,4619.0,14547.0,15219.0,13549.0,17990.0,8825.0,23034.0,66710.0,101980.0,111472.0,96622.0,80929.0,85445.0,106498.0,135989.0,155214.0,141312.0,89117.0,19117.0,39873.0,57379.0,35981.0,14151.0,33588.0,29341.0,9896.0,29284.0,37829.0,26072.0,21421.0,31380.0,25835.0,10397.0,20865.0,25516.0,17257.0,20825.0,28101.0,21027.0,21096.0,39407.0,42237.0,20742.0,17580.0,43009.0,39420.0,16927.0,52931.0,74107.0,41041.0,68752.0,196518.0,302892.0,336953.0,282159.0,164266.0,19075.0,40341.0,9901.0,59450.0,5915.0,79829.0,12483.0,45329.0,10722.0,12577.0,50500.0,7579.0,51568.0,7293.0,7605.0,11214.0,2984.0,59764.0,10142.0,140123.0,17478.0,204657.0,17345.0,230317.0,9702.0,207662.0,6081.0,146966.0,13630.0,74894.0,32911.0,15800.0,42493.0,12231.0,43016.0,7877.0,9242.0,32435.0,12835.0,24938.0,12884.0,18770.0,8419.0,11316.0,7984.0,16892.0,13447.0,22578.0,12932.0,17651.0,7396.0,4615.0,15497.0,9516.0,22234.0,17307.0,15623.0,18724.0,8145.0,11531.0,10339.0,12845.0,13791.0,14890.0,11047.0,15390.0,10619.0,18972.0,16002.0,20216.0,17534.0,15611.0,12166.0,13021.0,15405.0,5621.0,16668.0,2937.0,6546.0,16321.0,8127.0,18294.0,10086.0,18695.0,14734.0,16062.0,18182.0,14850.0,16451.0,15203.0,10511.0,14816.0,8777.0,15369.0,14534.0,11112.0,8140.0,11100.0,2208.0,16265.0,25491.0,9946.0,31600.0,9751.0,32129.0,5653.0,26588.0,11454.0,16296.0,14111.0,8895.0,8756.0,19.200000762939453
85268.0,142005.0,66626.0,61167.0,110893.0,34232.0,157205.0,134819.0,151080.0,145079.0,30235.0,174286.0,304897.0,215456.0,310891.0,905051.0,1462336.0,1700175.0,1490220.0,921532.0,255878.0,224576.0,349465.0,173376.0,134840.0,306040.0,276516.0,132145.0,171561.0,206052.0,97356.0,97365.0,207719.0,188055.0,83300.0,104434.0,136769.0,80269.0,76177.0,139225.0,131904.0,68572.0,11080.0,24543.0,65354.0,102521.0,90181.0,44087.0,95121.0,140134.0,116024.0,62275.0,125350.0,189514.0,173665.0,68213.0,87048.0,209800.0,226412.0,119872.0,86186.0,222048.0,242539.0,133736.0,73070.0,174153.0,160593.0,69723.0,182300.0,287145.0,255114.0,83586.0,352265.0,797812.0,1176855.0,1336974.0,1212174.0,875098.0,504910.0,257920.0,128101.0,126063.0,89210.0,145071.0,41413.0,201383.0,75122.0,190284.0,424519.0,109810.0,781393.0,114267.0,994631.0,103686.0,97990.0,932034.0,103784.0,623496.0,115282.0,230852.0,120393.0,64368.0,109643.0,147958.0,80779.0,62497.0,35764.0,90492.0,17373.0,168940.0,143032.0,56948.0,54695.0,60948.0,21193.0,41816.0,92995.0,45972.0,159074.0,88804.0,184057.0,142914.0,164770.0,141351.0,139998.0,69523.0,133838.0,38472.0,116188.0,108099.0,108588.0,80715.0,52955.0,68756.0,62498.0,75049.0,69765.0,104852.0,86758.0,95018.0,119671.0,72810.0,128133.0,113259.0,113349.0,149740.0,108131.0,139388.0,114076.0,88530.0,100383.0,21769.0,44381.0,68548.0,86835.0,65693.0,92874.0,79630.0,63068.0,58317.0,62410.0,36168.0,114642.0,79213.0,131479.0,90272.0,78471.0,60466.0,52298.0,43584.0,139122.0,53334.0,155371.0,34060.0,55066.0,109859.0,97226.0,193305.0,90733.0,321996.0,354606.0,34095.0,265469.0,32702.0,118678.0,65909.0,79762.0,86895.0,108603.0,143425.0,88686.0,178941.0,28.299999237060547
42294.0,11345.0,24023.0,24789.0,30530.0,16074.0,15583.0,48282.0,46023.0,14972.0,7402.0,45883.0,75306.0,51242.0,35018.0,162569.0,288272.0,362122.0,351122.0,259703.0,135144.0,82928.0,147637.0,218935.0,267834.0,262654.0,190973.0,83098.0,25717.0,51965.0,28499.0,15087.0,37178.0,22306.0,11505.0,31476.0,20301.0,11798.0,34296.0,27338.0,7147.0,31429.0,29476.0,3266.0,30000.0,33579.0,6354.0,28948.0,40709.0,16692.0,24813.0,47077.0,28982.0,17384.0,49921.0,40065.0,30704.0,78599.0,90467.0,56433.0,52044.0,73165.0,42955.0,37158.0,82043.0,59933.0,28206.0,103201.0,99227.0,5321.0,136495.0,177629.0,34838.0,282230.0,646129.0,882190.0,870167.0,617615.0,253865.0,53151.0,29498.0,178675.0,22824.0,127079.0,16669.0,11125.0,27589.0,118680.0,141173.0,23929.0,124235.0,9471.0,145424.0,22786.0,26939.0,150919.0,13819.0,97333.0,19576.0,13680.0,28442.0,47830.0,17957.0,54222.0,15544.0,18039.0,27793.0,30099.0,21763.0,43877.0,24053.0,11922.0,17161.0,25464.0,34327.0,25119.0,11894.0,26105.0,23398.0,10626.0,28880.0,28681.0,15521.0,30906.0,19679.0,12956.0,30209.0,13971.0,18997.0,24920.0,17998.0,10864.0,7974.0,27348.0,15691.0,23171.0,7498.0,13830.0,25142.0,6414.0,28102.0,16735.0,11352.0,19986.0,21741.0,11347.0,30892.0,12723.0,15877.0,20525.0,16739.0,15689.0,4014.0,33465.0,10142.0,25438.0,8521.0,6089.0,26358.0,7904.0,27098.0,23609.0,4682.0,30869.0,22343.0,23621.0,30508.0,8053.0,12033.0,9714.0,17725.0,11199.0,32872.0,6120.0,14419.0,21140.0,16818.0,22396.0,7140.0,47204.0,52041.0,9074.0,45566.0,18299.0,48704.0,14388.0,43232.0,6965.0,13915.0,17888.0,24439.0,18782.0,28.299999237060547
20136.0,7420.0,24627.0,40838.0,30118.0,36986.0,14769.0,17371.0,45525.0,19646.0,51752.0,19057.0,50016.0,75409.0,33110.0,82308.0,201407.0,261326.0,224037.0,114684.0,40443.0,73965.0,70576.0,139173.0,227462.0,248365.0,186291.0,81452.0,17856.0,46453.0,30132.0,7155.0,23476.0,16507.0,10610.0,18196.0,10891.0,13009.0,19413.0,8938.0,10924.0,20995.0,12553.0,7280.0,21051.0,16460.0,5279.0,21547.0,20935.0,6093.0,22581.0,27203.0,11457.0,19725.0,29931.0,17582.0,28780.0,53195.0,50653.0,20998.0,19574.0,32244.0,13391.0,21471.0,39630.0,23499.0,21994.0,52123.0,41660.0,21706.0,78606.0,88843.0,35805.0,163078.0,336738.0,448315.0,444862.0,331966.0,171089.0,68887.0,21871.0,85828.0,25679.0,70231.0,28412.0,27085.0,22274.0,34695.0,36275.0,22303.0,23496.0,27995.0,45325.0,25002.0,22026.0,54634.0,27698.0,34623.0,27211.0,15001.0,22124.0,33126.0,25705.0,31604.0,27035.0,13301.0,22594.0,21476.0,26260.0,28504.0,18114.0,29709.0,14325.0,24039.0,23374.0,23317.0,28876.0,19246.0,25070.0,11700.0,21603.0,19956.0,29355.0,20707.0,28484.0,12076.0,20008.0,14386.0,25587.0,18479.0,13924.0,29076.0,13619.0,20393.0,17576.0,21648.0,29202.0,14282.0,23280.0,13662.0,18794.0,19233.0,28476.0,15652.0,26984.0,7013.0,19858.0,17700.0,29104.0,22202.0,31333.0,14894.0,14130.0,20883.0,22111.0,25673.0,19416.0,32859.0,23651.0,11589.0,21019.0,18329.0,32520.0,20191.0,28086.0,8825.0,19459.0,12566.0,32949.0,23231.0,34777.0,18759.0,21278.0,7077.0,18252.0,30933.0,22166.0,44325.0,12941.0,40753.0,33736.0,12856.0,30554.0,19476.0,18700.0,11857.0,22525.0,9194.0,35761.0,22392.0,26842.0,19397.0,28.299999237060547
49827.0,36894.0,106354.0,86587.0,129966.0,48150.0,105048.0,52052.0,118031.0,79491.0,92317.0,41969.0,169672.0,190513.0,39643.0,339431.0,714379.0,934340.0,881221.0,578880.0,187696.0,160098.0,242168.0,134230.0,165688.0,322307.0,342785.0,228135.0,78453.0,82671.0,97300.0,53124.0,57288.0,77129.0,53572.0,42664.0,62043.0,53977.0,38622.0,52148.0,56275.0,38397.0,39532.0,56065.0,46741.0,31767.0,49317.0,54432.0,37718.0,40073.0,57523.0,47721.0,28542.0,52749.0,57062.0,23508.0,36824.0,88021.0,127250.0,146233.0,126864.0,63156.0,68777.0,131725.0,114425.0,47675.0,140033.0,178059.0,86930.0,140635.0,283588.0,232375.0,122438.0,602928.0,1061335.0,1256839.0,1085266.0,627000.0,105418.0,279119.0,16997.0,371912.0,21418.0,233305.0,25204.0,61004.0,23479.0,153138.0,178177.0,17262.0,202071.0,16144.0,272329.0,22305.0,24865.0,286045.0,21475.0,220476.0,17653.0,143515.0,18230.0,107828.0,19645.0,68938.0,21057.0,61478.0,23293.0,92481.0,22875.0,74720.0,34061.0,20406.0,67424.0,21354.0,74424.0,22690.0,21068.0,32973.0,20915.0,40854.0,22394.0,69153.0,21581.0,46355.0,21710.0,21395.0,24024.0,58728.0,22746.0,52972.0,12401.0,21452.0,44919.0,25592.0,55200.0,25457.0,20573.0,21732.0,23429.0,30401.0,26469.0,57417.0,21730.0,39311.0,22576.0,9885.0,29748.0,49220.0,27168.0,45267.0,22477.0,4090.0,52631.0,30801.0,68641.0,32208.0,34385.0,24637.0,29542.0,28346.0,32847.0,76563.0,24136.0,78344.0,30303.0,35236.0,39756.0,18815.0,29859.0,41249.0,31926.0,18669.0,49587.0,26600.0,53750.0,38927.0,38639.0,55234.0,8820.0,118656.0,147228.0,52145.0,110279.0,55859.0,26173.0,13456.0,53858.0,44993.0,75647.0,72036.0,29925.0,41252.0,28.299999237060547
22719.0,10769.0,25471.0,21750.0,42914.0,12085.0,50954.0,24412.0,30935.0,60710.0,20359.0,29839.0,53577.0,47970.0,38346.0,111805.0,187662.0,219186.0,188345.0,107964.0,31302.0,46004.0,22008.0,90142.0,209861.0,293765.0,301692.0,229026.0,108657.0,32183.0,80734.0,73476.0,25927.0,35755.0,55619.0,37517.0,14612.0,43955.0,45760.0,16892.0,25371.0,42549.0,30112.0,5066.0,33080.0,40211.0,18026.0,20787.0,42380.0,32659.0,722.0,33404.0,43605.0,23254.0,17417.0,52594.0,57691.0,31150.0,7530.0,18944.0,2775.0,31639.0,55241.0,44831.0,5963.0,59657.0,79591.0,38974.0,44712.0,112786.0,111001.0,21000.0,154378.0,310961.0,374714.0,312996.0,203232.0,234310.0,315244.0,297596.0,9916.0,175938.0,4086.0,21729.0,4883.0,90552.0,6280.0,98094.0,26716.0,4779.0,72139.0,569.0,121759.0,6311.0,9259.0,102625.0,4432.0,33756.0,6776.0,41747.0,10169.0,69238.0,5307.0,42108.0,2406.0,15518.0,6794.0,49805.0,7837.0,46508.0,14164.0,4242.0,29289.0,5295.0,44595.0,11942.0,9320.0,27095.0,3411.0,13243.0,10303.0,37325.0,9841.0,32058.0,3282.0,8448.0,4480.0,27663.0,10385.0,34526.0,19622.0,10191.0,13529.0,4430.0,29545.0,11246.0,13353.0,24961.0,5950.0,7493.0,6830.0,25667.0,10968.0,28507.0,8058.0,11465.0,575.0,14846.0,10537.0,24849.0,14778.0,19292.0,13585.0,8079.0,25795.0,10188.0,26569.0,17597.0,12104.0,9500.0,4981.0,13316.0,15914.0,20697.0,18280.0,15900.0,8705.0,22297.0,13135.0,27040.0,26615.0,19044.0,20781.0,12588.0,24518.0,11450.0,25277.0,43354.0,10919.0,63950.0,61946.0,24201.0,40561.0,33275.0,13701.0,20652.0,14226.0,16669.0,14301.0,30241.0,10651.0,27111.0,28.299999237060547
15932.0,7434.0,4178.0,20694.0,11511.0,19480.0,17174.0,17295.0,25011.0,28074.0,25481.0,19807.0,31991.0,37474.0,23176.0,54372.0,108668.0,135874.0,114736.0,57991.0,40861.0,55810.0,14209.0,79176.0,182935.0,247835.0,242765.0,171730.0,72353.0,24820.0,53132.0,40825.0,11869.0,26091.0,29609.0,13706.0,14245.0,22275.0,13796.0,7562.0,16877.0,14167.0,3230.0,10951.0,14084.0,7012.0,5608.0,11941.0,8630.0,1448.0,7995.0,7623.0,2261.0,4909.0,7208.0,4931.0,4026.0,8226.0,8259.0,3930.0,2092.0,7335.0,10107.0,6118.0,5001.0,14752.0,15069.0,5974.0,16874.0,27827.0,24990.0,23782.0,56257.0,107087.0,170910.0,237347.0,281850.0,279027.0,220905.0,125448.0,12885.0,33037.0,12601.0,41448.0,10900.0,52004.0,11090.0,27768.0,16464.0,11829.0,27676.0,11437.0,17294.0,12387.0,13318.0,10848.0,11448.0,26547.0,9895.0,24310.0,11014.0,6114.0,10979.0,16727.0,10144.0,23444.0,10968.0,12729.0,11170.0,10262.0,20258.0,9735.0,15777.0,10551.0,5855.0,12395.0,11494.0,15332.0,10395.0,16635.0,11178.0,6703.0,10750.0,10628.0,10199.0,16591.0,11467.0,10342.0,11543.0,7301.0,15070.0,10186.0,12246.0,11129.0,4591.0,12251.0,10699.0,12148.0,10825.0,13426.0,12590.0,6093.0,10881.0,9116.0,8872.0,13991.0,10819.0,9010.0,10749.0,6015.0,8402.0,12499.0,9427.0,10414.0,2672.0,12446.0,12424.0,10017.0,10024.0,14128.0,12953.0,7297.0,10554.0,3773.0,8146.0,7055.0,12016.0,2361.0,10875.0,6813.0,5066.0,11777.0,10482.0,7193.0,3672.0,12969.0,11333.0,5906.0,9157.0,17641.0,33562.0,1803.0,36713.0,10187.0,26629.0,10870.0,17858.0,2537.0,19450.0,8384.0,17267.0,13054.0,28.299999237060547
10356.0,3083.0,26708.0,23563.0,38006.0,16357.0,49681.0,10293.0,34417.0,71788.0,30750.0,9231.0,52282.0,61911.0,18259.0,115472.0,242807.0,319037.0,301554.0,197787.0,67740.0,58298.0,75294.0,28266.0,49188.0,92885.0,84022.0,35446.0,17266.0,37162.0,21068.0,11143.0,29233.0,22103.0,6550.0,21891.0,21247.0,5635.0,16789.0,21406.0,10278.0,11624.0,17780.0,9230.0,7894.0,16269.0,11529.0,6073.0,14446.0,12240.0,3274.0,11778.0,10632.0,5764.0,14092.0,8910.0,21736.0,51553.0,66201.0,54044.0,21888.0,10657.0,21554.0,10807.0,17961.0,23622.0,6201.0,24736.0,35813.0,11386.0,37095.0,65744.0,26237.0,113348.0,316799.0,514475.0,619085.0,577874.0,403561.0,170470.0,7782.0,42142.0,3788.0,120306.0,6587.0,81204.0,7823.0,39125.0,166124.0,5982.0,235652.0,7315.0,224791.0,8807.0,6254.0,154834.0,4294.0,69598.0,7650.0,7263.0,7175.0,18776.0,3990.0,15503.0,5959.0,3330.0,6072.0,6480.0,3177.0,5269.0,2587.0,4677.0,6693.0,5444.0,8059.0,2206.0,3254.0,6498.0,6976.0,7274.0,5941.0,11240.0,2151.0,11427.0,5191.0,6537.0,5177.0,7091.0,1711.0,11147.0,8234.0,4389.0,4795.0,4826.0,10793.0,1483.0,2912.0,10354.0,5524.0,4727.0,4555.0,9247.0,579.0,10705.0,3723.0,3899.0,3807.0,6431.0,275.0,10725.0,4629.0,4551.0,8781.0,6043.0,18987.0,4230.0,16845.0,482.0,3689.0,2978.0,5383.0,15879.0,2868.0,25190.0,3808.0,23856.0,6095.0,21313.0,3860.0,21274.0,6855.0,14446.0,10624.0,8973.0,19212.0,7630.0,18652.0,19292.0,7054.0,42162.0,55592.0,18812.0,47656.0,25619.0,20705.0,15351.0,9426.0,13153.0,23667.0,25855.0,15944.0,20354.0,28.299999237060547
40176.0,99527.0,86324.0,37669.0,85669.0,26556.0,82701.0,61808.0,84758.0,50010.0,104558.0,153520.0,197615.0,227228.0,271508.0,331319.0,362886.0,334047.0,302524.0,355424.0,412750.0,405866.0,375166.0,365126.0,344602.0,275408.0,182807.0,153446.0,160060.0,119391.0,50180.0,8607.0,12129.0,46246.0,83161.0,93502.0,73695.0,61496.0,79465.0,88879.0,81297.0,69883.0,83365.0,117826.0,138707.0,131768.0,119603.0,137238.0,148096.0,116777.0,81085.0,87842.0,79391.0,40294.0,36157.0,60158.0,52779.0,37240.0,65562.0,81279.0,62798.0,34295.0,48529.0,80802.0,98945.0,92193.0,84393.0,123707.0,163000.0,149452.0,112160.0,150775.0,193963.0,161136.0,51035.0,93568.0,213290.0,260073.0,221453.0,125769.0,37104.0,40529.0,36403.0,93050.0,53043.0,141774.0,54002.0,155571.0,152622.0,30070.0,165531.0,27143.0,188072.0,39462.0,26062.0,189017.0,7094.0,176535.0,8443.0,178935.0,8645.0,186424.0,31138.0,181038.0,48354.0,162035.0,45761.0,136247.0,41919.0,117024.0,100060.0,72980.0,72000.0,88160.0,42819.0,72541.0,77249.0,26022.0,99728.0,20332.0,97031.0,24223.0,79084.0,29748.0,76848.0,30152.0,88844.0,20750.0,82250.0,14282.0,13125.0,53033.0,25346.0,50610.0,50914.0,61346.0,44343.0,70022.0,17795.0,86791.0,18556.0,103541.0,26227.0,117004.0,34044.0,127397.0,37348.0,127086.0,31523.0,118422.0,46681.0,111170.0,95295.0,74266.0,68309.0,75363.0,44064.0,62243.0,79695.0,23024.0,94363.0,18629.0,84701.0,39851.0,71666.0,60872.0,73720.0,73703.0,77773.0,82309.0,62882.0,93199.0,36449.0,91774.0,78918.0,37156.0,73845.0,41269.0,66646.0,31568.0,23565.0,56000.0,29814.0,60612.0,42106.0,72088.0,45370.0,80513.0,37799.0,86748.0,30940.0,97493.0,28.299999237060547
23613.0,12205.0,22605.0,40775.0,35072.0,38336.0,28110.0,30153.0,51423.0,26183.0,56874.0,44074.0,72540.0,91065.0,71712.0,151308.0,286862.0,360461.0,316724.0,174106.0,32125.0,74067.0,59355.0,174776.0,331878.0,400007.0,337381.0,182334.0,35651.0,82594.0,79057.0,24994.0,44073.0,52778.0,22958.0,25778.0,38526.0,20961.0,14884.0,29744.0,19848.0,8800.0,22129.0,15527.0,5179.0,18123.0,13556.0,3282.0,16536.0,14913.0,4932.0,13667.0,11887.0,10664.0,19017.0,9152.0,36680.0,75222.0,87020.0,62747.0,23741.0,24700.0,26655.0,23055.0,36308.0,33424.0,34453.0,55486.0,50083.0,48747.0,92951.0,97810.0,102912.0,269215.0,475163.0,608596.0,609794.0,486501.0,300261.0,129015.0,6671.0,78711.0,8336.0,116745.0,11664.0,100001.0,10214.0,61445.0,151381.0,7201.0,242371.0,10151.0,255554.0,10922.0,9707.0,183076.0,11886.0,70563.0,11909.0,36050.0,8609.0,63207.0,9810.0,38456.0,12261.0,23685.0,9943.0,43222.0,8566.0,32185.0,18997.0,12061.0,35217.0,11679.0,31533.0,10944.0,14448.0,18578.0,13652.0,28418.0,9498.0,28488.0,12016.0,16936.0,13920.0,22808.0,11264.0,25940.0,12773.0,16302.0,19199.0,16142.0,25109.0,13561.0,18402.0,12561.0,17222.0,18859.0,15540.0,25676.0,11501.0,20137.0,16428.0,14344.0,17490.0,20188.0,12853.0,17252.0,15629.0,10698.0,19143.0,16372.0,14568.0,15078.0,12004.0,15492.0,24448.0,21662.0,19257.0,25890.0,16664.0,10701.0,23962.0,14051.0,23447.0,27140.0,16041.0,26535.0,23481.0,23071.0,29868.0,23502.0,23109.0,19071.0,18239.0,24926.0,23693.0,45755.0,18788.0,58916.0,54709.0,15498.0,34554.0,28292.0,15046.0,29087.0,31224.0,18377.0,39346.0,22667.0,26861.0,25065.0,28.299999237060547
40099.0,29480.0,17023.0,20310.0,13436.0,20559.0,33029.0,57236.0,59654.0,28500.0,17449.0,65965.0,116768.0,90072.0,66093.0,275143.0,509722.0,675573.0,699788.0,559947.0,296625.0,31383.0,270808.0,420511.0,442747.0,363509.0,239402.0,124862.0,44333.0,14440.0,35454.0,36340.0,19300.0,5996.0,25526.0,26609.0,10268.0,16007.0,23825.0,14589.0,10364.0,21789.0,20525.0,5527.0,16348.0,24230.0,12650.0,12096.0,26993.0,23474.0,4474.0,18107.0,28215.0,17111.0,11137.0,36449.0,41727.0,25510.0,4327.0,9248.0,5053.0,16947.0,31586.0,27220.0,8163.0,33928.0,42902.0,23245.0,39039.0,69383.0,61883.0,29969.0,105999.0,192711.0,237228.0,245824.0,264864.0,295265.0,286696.0,213059.0,4953.0,93206.0,6874.0,49661.0,7086.0,117859.0,8882.0,119363.0,72692.0,7491.0,63844.0,3391.0,96680.0,9749.0,8352.0,100482.0,4478.0,73889.0,7371.0,39835.0,6456.0,20665.0,7560.0,9896.0,6459.0,12029.0,7129.0,20505.0,8511.0,14716.0,4525.0,5278.0,18492.0,10612.0,22331.0,10883.0,3355.0,11854.0,8066.0,9840.0,10884.0,22502.0,9276.0,20171.0,3459.0,6286.0,8820.0,13980.0,15257.0,19366.0,12188.0,9950.0,5049.0,4114.0,15351.0,12148.0,11226.0,16029.0,7257.0,4219.0,7432.0,12880.0,11577.0,20864.0,10556.0,13947.0,5851.0,2641.0,14250.0,17282.0,13778.0,22523.0,16994.0,5334.0,4706.0,14512.0,7312.0,17729.0,10797.0,9675.0,4662.0,4810.0,16018.0,10831.0,17493.0,14291.0,2395.0,14444.0,19653.0,18918.0,29462.0,19649.0,16406.0,10240.0,9830.0,12921.0,25897.0,42020.0,29512.0,55944.0,46383.0,16223.0,17878.0,11582.0,11208.0,26149.0,17073.0,24746.0,2938.0,14434.0,30329.0,23345.0,28.299999237060547
60609.0,85839.0,89104.0,85595.0,30819.0,89421.0,52372.0,83070.0,41713.0,94233.0,46714.0,136827.0,154872.0,74751.0,237422.0,539773.0,786250.0,859407.0,720567.0,434293.0,131041.0,74300.0,132885.0,167613.0,278655.0,343666.0,288637.0,138354.0,26596.0,124743.0,124197.0,49675.0,38938.0,71632.0,38163.0,39615.0,85263.0,80355.0,42564.0,64205.0,93845.0,76504.0,28100.0,39009.0,51079.0,28643.0,40033.0,68341.0,64870.0,41466.0,57138.0,77943.0,62866.0,22038.0,31016.0,47892.0,36123.0,35905.0,65265.0,72315.0,42824.0,7834.0,38176.0,29164.0,29273.0,84449.0,107618.0,69088.0,56540.0,156804.0,190176.0,90060.0,144681.0,447557.0,715780.0,849492.0,797902.0,589345.0,326133.0,183050.0,58646.0,227372.0,55509.0,214559.0,58534.0,82903.0,63481.0,133513.0,336507.0,49742.0,456297.0,29631.0,447610.0,44658.0,59756.0,315946.0,51058.0,121391.0,33503.0,58708.0,43021.0,136841.0,49616.0,119164.0,41745.0,56181.0,49250.0,61318.0,63255.0,75567.0,40271.0,59928.0,46473.0,52275.0,83720.0,73317.0,97751.0,73226.0,96940.0,34791.0,74523.0,35017.0,53378.0,38336.0,44815.0,27497.0,35656.0,57098.0,20827.0,76915.0,52015.0,20343.0,18539.0,23460.0,69019.0,12111.0,26426.0,80262.0,48946.0,42841.0,59615.0,20172.0,55524.0,55957.0,43767.0,46541.0,50953.0,15481.0,65551.0,70624.0,61511.0,92053.0,56678.0,37427.0,22505.0,3637.0,75027.0,23489.0,27858.0,84939.0,20654.0,46176.0,39099.0,16994.0,44682.0,55144.0,26979.0,48801.0,36571.0,22143.0,62766.0,44337.0,63743.0,37122.0,21558.0,33127.0,84785.0,23735.0,118037.0,51703.0,43796.0,92673.0,38017.0,27158.0,71246.0,71213.0,80513.0,101153.0,52019.0,63092.0,19790.0,27563.0,28.299999237060547
25580.0,13484.0,8533.0,29548.0,5192.0,19853.0,8878.0,21629.0,37059.0,4214.0,32428.0,20920.0,46971.0,52915.0,23636.0,74137.0,159137.0,219048.0,224903.0,170949.0,78874.0,28193.0,103701.0,156056.0,179542.0,171243.0,132632.0,75849.0,19189.0,27224.0,46234.0,34593.0,5426.0,29417.0,34525.0,14828.0,13502.0,31825.0,28876.0,6104.0,24859.0,34772.0,17063.0,14075.0,32158.0,25876.0,1499.0,24446.0,34006.0,17576.0,14781.0,36691.0,29301.0,3382.0,29450.0,37125.0,25768.0,19270.0,26025.0,14206.0,19225.0,45582.0,40103.0,6446.0,39521.0,52535.0,29801.0,30017.0,64978.0,61357.0,39014.0,89572.0,116928.0,110875.0,198841.0,339728.0,427508.0,409918.0,290374.0,129070.0,21614.0,55467.0,25345.0,83856.0,30937.0,58246.0,25430.0,42593.0,67613.0,19848.0,62149.0,24770.0,36383.0,23443.0,16788.0,48454.0,19302.0,58216.0,24229.0,33427.0,21360.0,8725.0,20309.0,33685.0,27152.0,29321.0,25844.0,6305.0,19773.0,19402.0,26532.0,23458.0,13024.0,24273.0,11459.0,17217.0,16900.0,26284.0,24248.0,19015.0,23595.0,3373.0,19045.0,20162.0,25529.0,19064.0,27519.0,4142.0,19880.0,11874.0,18441.0,20536.0,11517.0,24558.0,5214.0,19331.0,15131.0,17665.0,23708.0,15210.0,26283.0,4040.0,18602.0,15543.0,21747.0,16558.0,28139.0,7009.0,21451.0,7903.0,16833.0,11743.0,5763.0,23810.0,8713.0,22414.0,18471.0,13789.0,19888.0,14539.0,27669.0,9057.0,21383.0,24335.0,17934.0,27860.0,27818.0,16110.0,24288.0,3185.0,12544.0,15957.0,21549.0,17558.0,7232.0,27446.0,11944.0,18765.0,18784.0,4244.0,19977.0,12136.0,26398.0,6991.0,25016.0,13004.0,27067.0,9899.0,23778.0,250.0,17151.0,9562.0,28.299999237060547
