Input1,Input2,Input3,Input4,Input5,Output
32994.35940306595,-132766.48280781574,176847.24053491562,-58918.69943545738,50769.989536050176,23.5
9070.374301916057,-38374.22655322078,96167.47390156606,-21391.790478493225,8549.755571867077,23.5
15660.49519069091,-37111.127081323364,54404.63728956321,-9641.143273755124,10781.50533240275,23.5
54422.17771384598,-21922.702965088898,276333.735854874,-432823.91486404545,-34481.38001728386,23.75
26581.229445600333,-84214.30023874636,150346.63968997108,-142286.0740567013,-18326.893872515844,23.75
17194.31879625057,-48193.88680730899,145776.62108282847,-115962.1846080128,-87310.35424809386,23.75
4487.092685095311,-17076.9521935663,93923.40250445217,-78961.03993586068,-76017.01494510013,23.75
12588.941190162659,-45321.91110544769,38668.04893198612,-52168.19085165563,-23690.37328556511,23.75
159952.20555799908,-40298.04548898799,848579.9649528546,-810347.7393282484,-202218.7887351192,23.75
55016.17948132118,-163854.06577404425,309520.86550718755,-455796.58481944393,-89193.46589163314,23.75
31174.024148862514,-172686.42780943596,132004.4227737797,-196340.32355121983,3977.623669414823,23.75
59078.09978099267,-150189.22518101448,120710.60193824921,-111950.00632840597,42040.295851104,23.75
79903.90745976822,-269466.71478425706,398223.5081192997,-620861.3935084617,14602.194187782285,23.75
4768.541330520342,-5271.970848889874,113254.93264983685,-121670.49021837668,-65134.90158626001,23.75
112963.60084857506,-185327.5326232268,25604.310997298428,-29194.165201686075,-348679.9864012571,30.350000381469727
158588.07137819627,-104697.35435166801,-23137.8853527416,11368.19938595143,-141653.83321528806,30.350000381469727
79606.8030375086,-244082.9348212597,-42341.25144069252,-67991.31813077739,-647084.9281810612,30.350000381469727
234747.53258423298,-130607.6825733433,-87723.45474119335,62252.30914680842,-18645.374008165727,30.350000381469727
556482.237746754,-309102.88084272936,255383.08593713283,-216317.52385414983,-481726.19726598635,30.350000381469727
292337.6881932892,-55456.92661063574,-24671.42829322139,32807.43327083528,-163720.91003411222,30.350000381469727
107649.38677974301,-60347.701632061704,-16642.477157560745,-8371.322441292405,-51251.635223144,30.350000381469727
87735.79731863792,-41168.85246285265,-17429.548195839874,-4120.02881308756,-31669.248034155666,30.350000381469727
62514.928563971764,-35133.975094082205,-9052.8142310841,317.93673877832333,973.4138084178137,30.350000381469727
43286.47613531921,-34601.054351207385,-4852.935454878208,90.41212828336276,-2836.9285312991296,30.350000381469727
257961.06021013678,-319933.869236208,319594.52515357145,-131404.00996574963,-28922.73000849969,30.350000381469727
333877.7251460312,-155670.24691059662,-48383.30413900431,113730.88709658057,-274464.4691952019,30.350000381469727
345856.19806992327,-141308.35069623316,-15540.995811815972,4336.559139391675,-187484.1200505397,30.350000381469727
404715.98352056794,-95264.86180866275,45272.861136125095,8120.482244843597,-363567.3684788418,30.350000381469727
166804.96890604967,-444078.5130670064,316481.87033590797,-446108.21299597854,42694.590394724335,30.350000381469727
91266.15547436537,-169082.97140741916,30256.77914662403,-10753.825061132324,-444877.42639289965,30.350000381469727
182359.79734800092,-216139.67259583346,-13496.052284994912,-76372.00121037298,-127809.88281597874,30.350000381469727
128062.90323026077,-208369.30712682946,-13019.3798289744,27268.357924941745,-297185.3689991185,30.350000381469727
212369.9899247795,-111190.61823662109,-93494.62927262993,63470.61070845495,-74804.7330476201,30.350000381469727
176271.25311742295,-200815.89145407334,68204.66769938462,-237355.60837385233,-256914.4463862758,30.350000381469727
456689.87297724996,-150308.27515014098,137346.2655473091,-94455.31814044707,-215129.19973963362,30.350000381469727
473589.9702268126,-208535.67410603823,87465.1160236875,-99736.60487958863,-14012.143856743569,30.350000381469727
253765.86029999203,-160671.6139445335,-8319.415449592052,-6779.387518936741,-67584.27446414126,30.350000381469727
207610.25495160665,-71155.67734354165,-12002.614275528591,-41615.880021793746,-18883.700092492305,30.350000381469727
107156.63933811244,-42429.29203114423,4813.386624302064,-29838.823187219597,-40549.955729690526,30.350000381469727
62894.83264695824,-30580.359414269456,5359.112259440457,-22417.73377391816,3687.4338109126693,30.350000381469727
648.0381748258919,-38315.065750187474,36365.96947584998,-21717.43970872882,50848.982071323146,16.8
193.32541432196552,-584980.2927518858,426397.24360089604,343514.3975772517,-370436.3135844778,16.8
83048.58014387698,-414807.9868295003,-186996.3059006147,707802.9732084265,454893.7410448614,16.8
191.7292531771571,-233513.74920507096,-87206.82246627726,344321.67965716956,68239.9276811979,16.8
87632.33864190777,-172480.51768062823,-464028.0267049196,720857.1649055001,4808.134574680298,16.8
128315.17530564006,-50657.608111507456,24000.21581376843,176731.1841581344,109444.22355974591,16.8
2412.648836536925,-83375.19101036004,-67924.6602785106,578416.0902424821,51118.667530305494,16.8
3054.3110598954104,388.9956328700839,50533.519458366754,-8041.6214473008495,-10022.728329365975,16.8
340.953125132313,-685745.3581834428,282698.07807486353,69700.92514762944,-695705.7045459463,16.8
1194.4941155151105,-414685.874190312,-252781.5799861009,506408.06086483295,136404.6058464997,16.8
301.67609252969424,-382701.14056328434,-211832.6294322394,537474.2307213288,78263.5842244001,16.8
1226.2068634700306,83768.89499668499,-125840.11856625268,246691.01115947138,606865.6733068292,16.8
365.84014874620794,-398298.66438448493,471381.43116112513,58697.90791368093,-595650.6905632179,16.8
21357.409492123035,61049.36208810011,686330.3133086639,139842.54954060944,-14539.426190776936,16.8
22.553813038601547,-263504.4860112786,-447493.87283416506,944844.8934576327,290079.0837166261,16.8
1408.766754758176,24198.51614915749,-24983.061540779625,277970.75358095096,332744.28278366727,16.8
1159.9313985253739,-156879.86473011167,336798.6155778101,53794.25844403881,-214700.4520868376,16.8
3500.375902100188,-565206.6849122414,64058.44497616901,-609715.8235854036,-206780.95721615688,17.6
381792.8818908754,-469188.93198178767,16805.281867810045,203634.02693456053,339623.42490254453,17.6
189.71906826960853,-1699.815820618955,-39329.62574880034,19626.278797509076,26648.838176690355,17.6
1320.1438463459365,-144114.13576115153,-149740.2598639095,-125263.17800257582,313910.75622717635,17.6
2704.459512991287,-640309.5424226017,339315.2202208717,-124287.75352146434,12618.50811091103,17.6
639.7343956604183,-1500879.305429431,42610.74775983463,-613273.6079122508,-12383.664013180189,17.6
868.8327656917486,-99558.28344908672,-85867.96750224165,-55889.027165242216,-25186.590489440718,17.6
25.287535066978315,-322470.3171959353,-845361.8310737883,162928.57900161456,544786.7455625294,17.6
1917.6275531826868,-947017.4514687781,-1265105.243980365,-1077363.8379408936,-552840.7757930908,17.6
1691.6242515474974,-14391.738104731567,-28089.820485548586,38001.92018588764,7501.577442361734,18.8
17.925062937191925,-9333.819574605672,-38881.65661453887,34880.53868076099,2415.7916993961003,18.8
2315.145621436134,-390774.19071591366,191548.16508526192,-349619.63347682456,132213.88373030198,18.8
386.6094426498987,-206004.49609498144,118589.76265624297,-184500.26199842477,60098.86542887505,18.8
147.73284262808937,-1567347.4714902975,-310913.1658988645,-942190.764041451,896056.3283369711,18.8
2844.720266267318,-27846.443235571216,-38110.91137755693,-40267.87786042616,104461.94827861399,18.8
1343.4908320002298,-16914.194375261308,-13694.989401176314,-2985.0739073876807,62207.14923114473,18.8
1029.1427651399968,-23334.81493081158,-570839.6360569148,-709989.3060273987,782574.0779657455,18.8
198.20772666400882,-2702414.2524156747,1176892.7694010069,-863236.3162607928,772463.7287225117,18.8
323.7557916332684,-13683.98701757342,-326468.8462258899,-603653.6951014264,158579.16017548039,19.6
20.670125943414973,63580.36480062606,-187827.97751857553,-196115.07708930128,140127.8255716707,19.6
730.0825217791992,-13156.062952530112,-67614.7200893098,-148887.48518447243,18654.824095570304,19.6
1260.6995431023893,-50162.63547376414,-2235.6224083815123,-154225.71642362388,-33278.706317699856,19.6
1477.517460888364,18249.21258535497,-120078.1809717253,-113949.00790549131,65511.1013678232,19.6
282514.57057533425,-995375.0739384543,638949.0746730368,-228274.84727424255,221804.79494874956,19.6
520.2436090883465,-530195.9534252392,29218.070921055445,-538290.8211648108,203133.67595869993,19.6
549.3524910270871,-465779.36065130174,9803.09383190196,-457891.706478219,147637.07182080494,19.6
20501.488236603676,-4070794.107818685,2665103.111100244,-1656805.0001349289,380064.9375754085,19.6
-23.63816209597217,592.2630408661782,-22449.307202639015,-19036.466908702325,28649.7207289852,20.2
2246.2191905791306,27314.64276214488,-719435.6052228097,-1049103.873042465,758203.1685308384,20.2
525.1753919819307,-1043622.118769496,184976.99127108153,-806505.2920269228,37689.63977734812,20.2
3436.3094028321957,-1510725.5569305625,1788234.1589868588,-578246.370939097,788576.3101012568,20.2
2380.0331917097888,7136.646364309938,-51659.3044569927,-59318.79873652397,62337.887054029976,20.2
981.0949362361223,-23590.737258412613,6524.878699476332,-9998.123495234033,29666.183775859536,20.2
1775.1086092019937,-531257.2209210432,304872.3478333119,-334031.8968451109,-13737.259740641384,20.2
574.7065854763732,-453318.12394877314,207987.35274136797,-812659.7563916186,76953.55881099873,20.2
977.6365442033584,-142676.57646010845,-57710.003033187386,-377503.7891704299,118672.16267211545,20.2
801.6019700488748,-70481.12588209636,580.0493799182017,-241686.1949292031,110763.15830669613,20.2
630.6328762565877,-416508.1556223601,-315494.5761401846,-850807.5020934955,635559.8183617088,20.2
2102.8160060271657,-815271.839210619,840143.8571609722,-908120.8296287465,513847.4217272091,20.2
1315.5674817573197,-93743.39050964844,-59326.65184656959,-43706.50555925996,15179.976305173706,20.2
8.650383056367616,-41277.12434482918,-28420.620533674526,-44695.33627783281,13461.459341236385,20.2
157.0260556478718,-139478.12220577008,-223667.8409548831,-410123.22119697713,340084.603321787,20.2
1015.9375111107172,-26043.97215736761,-13483.871364584658,-19663.63401906182,39840.01588244163,20.2
4101.786556697956,-1626.6079262719481,-9062.129423191018,-6318.4694228025455,12236.853894428215,20.2
2251.272675493994,-165278.02707522642,38688.53934864182,-437606.02193277533,105207.44788208755,20.8
975.4072153156993,-717383.8856709463,-745739.5764564679,-1249648.3148527527,595023.2681314317,20.8
6423.643879085607,-78340.03728920638,-482484.2138393053,-558604.9873119352,449562.6597397869,20.8
1097.4405416485408,12594.20531837752,-324914.65283592406,-327138.03674985864,286555.2692943138,20.8
59124.06001934169,-2517947.5263540847,1880091.6961639859,-339975.33088342403,785030.9341247565,20.8
985.0281856257193,-600832.5027343637,-460931.1350279563,-1033328.4746710547,279176.93160616077,20.8
332.891115258982,-676982.3275553858,-112812.49617287761,-627885.7948027235,185662.40914679368,20.8
694.0854040018584,-235894.3193294811,-61566.012247960396,-285294.563608481,157896.55313329503,20.8
34144.570953010676,-219099.37905752464,69397.16463133221,-410161.10105733667,158570.89740118105,20.8
4828.248608786736,-25477.264932921982,-931061.4019726529,-973300.0150108396,820533.0933363333,20.8
4720.62608446762,49303.91849599128,-445435.7418703028,-456541.4775423882,466447.48680298915,20.8
134104.97653754702,-1275965.3499788977,263184.5188363274,-506957.28201267426,645967.7852451792,20.8
822.3333600225142,53463.899817850535,-915515.3057425692,-1268127.669162851,520954.8410354634,20.8
1497.670984962197,-1360057.3713331367,506934.3181712368,-1425189.028787481,43060.393456450045,20.8
1730.49732204067,-209547.05380005194,-434168.01776924194,-444393.85010289465,831203.4565012224,20.8
6529.668379588717,-60739.55461958716,2022.3541420840656,-27994.26918990086,31799.84767186695,20.8
448.6383834294944,-423857.77460193663,-186427.7725942264,-1218018.9105976904,364984.7672733621,21.6
72554.52734406889,-409950.09498526424,365195.42572113813,-805507.0821322288,33648.88599265601,21.6
425.75376927797424,-711593.8967961312,-681924.6649857059,-1292172.8925371508,204176.79998719454,21.6
1215.085877835767,-87616.93861764474,-434446.18605905457,-550129.9961589974,300723.34780153655,21.6
-362.7866671463027,93333.14630831426,-275815.93522844376,-611768.9040772801,266267.68948404206,21.6
628.6079597773479,-883821.0683059893,221800.0693941184,-1195875.2292473111,-101595.37801030645,21.6
615.7758489376,-877811.2266350513,222795.2733766319,-1192135.7849796358,-109404.79384763667,21.6
651.9300959667269,-297462.22560995177,477947.70792432444,-225277.700967386,-192203.33829080383,21.6
5335.164310511896,-204315.23122285336,493424.2302794209,-281461.83145980944,76966.95447077203,21.6
48.36860645662368,-346548.37792887294,469818.3131394245,-1066910.882551783,-170160.0873908357,21.6
397.8052047450837,-893176.0692760292,317851.41243983264,-1055401.2781628096,-159737.96743306576,21.6
1618.8290832413377,-559343.6781406478,139965.6849268831,-650573.2712761058,-116847.23869876233,21.6
1123.7375898775294,-218437.0938259078,222052.17824817906,-238013.68688402677,-102000.06598150452,21.6
324.982078335212,-84324.34311162165,169783.68476903034,-127305.7726151595,-82223.12505665734,21.6
2364.5628685251922,-31789.899427308254,106243.84965277868,-89705.97233141628,-52749.474144964064,21.6
270.0198446573429,-325096.57032328757,545793.2470047729,-517543.5759849114,-205289.0580403777,21.6
2247.5275759249057,-179643.63641743004,282352.1696897588,-281379.3992502038,-95985.70110593813,21.6
742.7062299783228,-29555.812982213607,385832.0698949566,-183607.94960381574,-185229.17709586117,21.6
3073.777928330258,-524922.2113935582,215626.45243037262,-693662.4037692427,163934.96825958413,22.4
1744.1422010280112,-394354.9146455505,-784858.7395364433,-1398497.7859619053,-399943.8787429302,23.6
7327.141166827181,-1096684.4192804815,887912.9374794447,168267.7571785917,180357.17834639875,23.6
249.649748678709,21823.018731997166,-45252.711020982926,-17950.717438889493,156863.88431539465,23.8
-81.77478085245815,-76056.46831801136,-408106.59369894105,-302013.88738189917,341258.49408999004,23.8
152332.8473405823,176096.06664881296,-1172429.2763963079,-360005.64825868583,385505.6696848214,23.8
985.2476776370379,403690.72464831517,272146.2872357943,520792.4918321676,-457981.5274078691,25.2
5886.868875065286,-135318.02541878482,-107192.59176061282,-270320.94399462204,-392134.955070658,25.2
7594.617709084639,397960.6198283218,-17910.670241155185,67313.96209892888,206189.77509063215,25.2
423.4791713749762,1324979.0026866233,-286122.54894079576,126030.45207426565,380664.07453983586,25.2
4856.726053719639,190849.67095885373,271791.019232099,124965.22070975008,99252.53611833259,25.2
3335.6340631875664,239739.3836111378,53046.442133962264,-121441.71993111502,90854.25098854255,25.2
1094.4618177743062,-47759.967870124754,61658.40650019535,305996.50119727646,-32563.89393454085,25.2
2965.9101410923113,305971.3238991522,-447861.3850006623,268797.9187911867,-381167.6289436564,25.2
1329.8693681224365,74118.65092359712,-196859.13433161535,47573.029300358576,-334885.30015423294,25.2
4342.704880230772,617664.400729691,-108822.93259129926,1620474.0045532547,-261193.6519580058,25.2
1276.9388293523682,724434.6142475426,-455524.9782662516,1067403.398994966,-55682.60047318349,25.2
821.369378834775,1259374.385047629,-42981.04099186181,281725.36438915186,473450.72580270295,25.2
870.6408829386187,73532.31368871732,58604.1510650887,54408.49731324249,142461.20019208925,25.2
1417.229936307854,53071.44668838095,38095.427424063324,38885.43458251005,133702.8140248858,25.2
652.9781635431749,202892.77042331715,-364345.47861441347,388288.92013359023,-331285.0942346303,25.2
1976.087736752478,184263.28518481774,-308377.51835290605,353942.7846359979,76603.12039173249,25.2
1873.617903058898,396526.4706926686,-336319.7884065096,422228.6734315709,80439.33715146936,25.2
523.583552698856,169273.89047189654,-86732.68971707173,297930.9281949649,-167435.54772113956,25.2
1417.5239686638863,143051.14052567448,-224934.56370797852,58447.91658371646,-208382.13211044043,25.2
1898.6420916823088,267895.611778513,-532118.327349684,1597663.0259538684,-371639.58215826633,25.2
2935.244615859324,319159.8542330204,-319985.9494672154,400634.49094912666,40115.48044858327,25.2
988.9632911292979,86000.43869540277,31403.777957998856,199711.19591442854,-49391.095762548764,25.2
778.8851322521841,980.7920758865735,-60316.02762485008,-19987.346000958143,-132945.0290817478,25.2
3584.777964834079,80843.80500381725,-63484.93995024691,1478.7346450537052,-62398.312425583514,25.2
3649.8677567144614,-40957.17261492533,-41619.61497370691,87717.08290233747,-107040.22954809105,25.2
4192.121922736026,125241.05986358516,-741505.3557001209,1332129.425789,-211678.5411763223,25.2
1166.2022483683172,984404.8639340977,-493191.2856273075,66742.80804254979,116645.62962368285,25.2
594.6320255266372,555552.1745893906,-78917.08296681145,172012.99022555252,87436.5636075162,25.2
15325.173607629189,104545.09295373557,-728148.3720664799,-636191.4294503116,689958.8841563481,25.8
444.4890201018129,-260388.05851713035,-467134.95336148894,-91077.52852580247,498456.82678156334,25.8
2322.687291139146,31014.187430508802,135607.808255873,-528776.503291345,310925.9482075019,25.8
928.7194670367447,3921.2792468257653,-65791.50290308212,214246.72712160862,115045.42264487795,25.8
787.4328701765412,-26668.102678881103,-84382.84788804008,114975.36352638173,86750.86222854427,25.8
1684.9706664548078,263263.0412933349,178653.77178200122,-2575.769397824316,-61749.96319361975,25.8
7647.164522570385,367036.4921586201,175627.96482996305,309746.0444016174,-20636.416959391514,25.8
1772.7908416520527,225744.24887838206,-123084.2638380762,442813.2852621809,261827.33060207433,25.8
5516.211034296635,-331365.848624519,-128208.54529530118,-393951.0822604856,61579.63644367411,25.8
2928.256713506181,6367.385130138751,-20018.961360821493,110934.31585391912,31969.973505020025,25.8
558.3826993131933,-132176.70771214567,-82963.60355669048,-148174.32477852254,-10254.798771127606,25.8
1878.7422198689794,-93086.47460992879,-50036.651644610916,-111954.17795817171,-934.9161145651698,25.8
1819.0238504461809,-3312.7015135594274,-25413.705121298255,8011.8126704401,4913.3230897866515,25.8
2827.5718047400896,-183071.82640291972,344091.2208641826,-536738.1203380224,-346098.93320764153,26.0
172.94530681272195,-86789.79632040569,-179516.34208605875,-356698.47248526686,-46409.84386241796,26.0
6946.942944937863,-599254.5136182826,396819.1902743545,24671.512611644222,-641950.4959514915,26.0
847.2559925377515,-327812.8530357399,317462.13313504617,-509063.1466865413,-675352.9322458793,26.0
6841.652821714992,-748060.9735923065,380511.6836664533,236645.17337021223,-652412.6618791361,26.0
764.0786029413191,92416.28829762033,644725.6027121345,-473101.4509110545,-749939.6619101656,26.0
1242.4843590850996,141676.2790518611,418118.59637606144,-1068871.1719538062,-1064358.624511418,26.0
2495.535315966876,-104979.39467047447,261945.1828894984,-203074.79471866926,-179824.84349729674,26.0
800.8197910550853,-319474.58846615255,-152152.2356182863,-146776.62228666822,-123615.86198888307,26.0
1222.6821820740215,-290813.3682091436,424392.0545461775,-477251.3654375556,-381014.9167311428,26.0
405.4000199865651,-406993.54619293846,-443731.3936181566,-575514.025471153,-59112.51327894045,26.0
1228.6815098205775,-1019580.5916312899,-199489.99116410673,-432910.847266375,-280500.611023815,26.0
1058.319402436803,111851.7858300303,647428.874854914,-332567.6946170593,-218988.9771141251,26.0
1658.3177739117396,-254459.29483553756,15401.22556306836,-330420.99697288347,-335649.983009141,26.0
3548.516206511296,-196797.73871387154,-197500.31728957515,-134859.77641228653,-210633.32229607974,26.0
929.81308698654,-155417.21446728992,23862.553539433018,-92795.00762890914,-71403.68117428449,26.0
2848.476493601268,-148730.74930474695,266337.63767291,-307027.7349033746,-163487.33842917017,26.0
5040.562599680474,-38758.58605694863,350770.4209614785,-411675.57270079124,-116663.1822028972,26.0
4238.173665230137,-80518.75152498203,-179077.34423750918,-802562.9790677639,-148559.9963368617,26.0
10417.21639364464,-506319.18675970455,389736.1764602632,-1220298.5311231073,-535973.5814948332,26.0
409.0796506984781,866465.6215413363,120854.31413576072,-945101.054563324,-989062.0578186533,26.0
5843.047553084559,-47845.49146668076,217156.8884060974,-48792.244777546046,-82563.21910441204,26.0
2026.477303520407,103810.3756862722,9406.760841217394,-100005.63598402616,-26279.813618076492,26.0
1485.4644326482012,97344.75716795426,1768.1109341696874,-106727.31358216201,-4290.427381896876,26.0
1195.9482045625546,-494049.5794622904,-497704.7359958517,-137840.2793116222,-118441.43042703666,26.0
191.5042000577745,-8503.475673674431,21918.28005830137,-13355.46368569393,-4314.576926847297,26.0
3952.33098460018,8261.39389418516,-2749.9552674096094,25363.258972793003,-81681.11232438545,26.0
541.7368268179825,502059.15828326653,292712.59619882965,-591995.8890116843,-240878.11571089257,26.0
2261.946992863611,-68024.20777929109,177470.7980447258,-465681.9017659406,-389354.7796806983,26.0
5046.698057814041,175293.04275237583,111149.46565334199,-181171.22171192346,46685.44144974089,26.0
521.744302546503,-52621.55586568973,110448.5412757122,-427404.69552218635,32585.079956526217,26.0
2995.6358563695753,74603.00799897843,39046.512110025156,-130031.22477800892,4173.946045807737,26.0
8915.730564256719,381173.3621167675,297813.49869207124,-520877.51387332793,-1352368.2872654453,26.0
28335.493883005794,191619.8927414945,199828.20408078455,-803305.4120721292,46997.45748382098,26.0
3598.370190203415,343172.98534375726,641003.6008641074,-646415.2069925325,-453029.81808159885,26.0
7974.709858911265,401670.31048557686,192045.43417124596,-509889.2764459894,246694.996044832,26.0
7550.706281554908,21124.366928251693,63115.91907021052,-488216.060411403,109697.00213569377,26.0
5122.383304267621,40040.47906198721,112311.50140497866,-273533.1319967931,65499.06741463847,26.0
4541.3709055821555,-48248.4296456839,98227.91440541667,-225349.3969805855,-29621.13940270575,26.0
1307.0323266033424,9538.321791921438,-12288.929064719243,-88405.0585800031,-7857.921451223362,26.0
111351.7513698307,-69484.65163022345,-26052.37413173457,-40628.13211393346,-64317.82016308199,26.0
497.2083469220968,-639404.5541884268,-362734.1071543235,-244203.05218148002,-15482.736664119231,26.0
4200.965627137014,139145.7512377379,-129145.96093609258,-397514.3550126175,-468106.9993627026,26.0
88.25416757173812,-16331.18276520257,-28799.10143703625,-21315.922309567795,27907.60776122168,26.0
330.3811999114841,-20735.923707038623,-13784.229601649655,-21649.044452497703,31998.995174083855,26.0
111.70949065053934,-53851.74876577253,-8503.28261679773,-14764.882873056922,-173266.30593654132,26.0
796.4565299560011,-37737.55048262526,-1260.7475421661416,-80967.68700837706,-233925.14006537118,26.0
1700.8804426938418,78073.44987610195,63950.93730866068,-210972.51821786762,-306722.5167518041,26.0
1586.467442263584,-98301.10991432366,180413.46808586843,-535099.3585268792,31693.27295575344,26.0
445.1627053655973,588693.6105303048,-219572.734800581,395249.1746342446,-494063.49146949133,26.0
869.2545333185944,-863968.8804780599,-263606.4764114504,149337.3476679277,-512454.1340239671,26.0
204.36972389861057,410735.965531134,191580.63684812037,-511244.78097792465,-699936.9944510268,26.0
166.53856535801185,194279.79374938138,292896.4831695155,-154336.9537192004,-231207.53668695985,26.0
414.8406585940045,-9536.36148307023,6898.994737030883,-260646.73056562658,-157915.59875315198,26.0
1855.363135230568,-309824.55250184436,-153207.76373795205,-64602.38171110948,-49474.611992305334,26.0
577.699600329398,97474.31683931696,49500.348109565115,-196879.5165062709,-114877.46232950436,26.0
586.373749299617,-73246.56185899381,-26365.21106157923,-67305.27718233323,3555.0675184684296,26.0
23.29003002917318,263490.3808928869,449453.5041063837,343477.5950656768,-281725.06903551484,26.0
961.9001247850273,286457.2180903099,120616.09912583003,-148646.90875583733,-55497.78359082344,26.0
2827.5718047400896,-183071.82640291972,344091.2208641826,-536738.1203380224,-346098.93320764153,26.0
172.94530681272195,-86789.79632040569,-179516.34208605875,-356698.47248526686,-46409.84386241796,26.0
6946.942944937863,-599254.5136182826,396819.1902743545,24671.512611644222,-641950.4959514915,26.0
847.2559925377515,-327812.8530357399,317462.13313504617,-509063.1466865413,-675352.9322458793,26.0
6841.652821714992,-748060.9735923065,380511.6836664533,236645.17337021223,-652412.6618791361,26.0
764.0786029413191,92416.28829762033,644725.6027121345,-473101.4509110545,-749939.6619101656,26.0
1242.4843590850996,141676.2790518611,418118.59637606144,-1068871.1719538062,-1064358.624511418,26.0
2495.535315966876,-104979.39467047447,261945.1828894984,-203074.79471866926,-179824.84349729674,26.0
800.8197910550853,-319474.58846615255,-152152.2356182863,-146776.62228666822,-123615.86198888307,26.0
1222.6821820740215,-290813.3682091436,424392.0545461775,-477251.3654375556,-381014.9167311428,26.0
405.4000199865651,-406993.54619293846,-443731.3936181566,-575514.025471153,-59112.51327894045,26.0
1228.6815098205775,-1019580.5916312899,-199489.99116410673,-432910.847266375,-280500.611023815,26.0
1058.319402436803,111851.7858300303,647428.874854914,-332567.6946170593,-218988.9771141251,26.0
1658.3177739117396,-254459.29483553756,15401.22556306836,-330420.99697288347,-335649.983009141,26.0
3548.516206511296,-196797.73871387154,-197500.31728957515,-134859.77641228653,-210633.32229607974,26.0
929.81308698654,-155417.21446728992,23862.553539433018,-92795.00762890914,-71403.68117428449,26.0
2848.476493601268,-148730.74930474695,266337.63767291,-307027.7349033746,-163487.33842917017,26.0
5040.562599680474,-38758.58605694863,350770.4209614785,-411675.57270079124,-116663.1822028972,26.0
4238.173665230137,-80518.75152498203,-179077.34423750918,-802562.9790677639,-148559.9963368617,26.0
10417.21639364464,-506319.18675970455,389736.1764602632,-1220298.5311231073,-535973.5814948332,26.0
409.0796506984781,866465.6215413363,120854.31413576072,-945101.054563324,-989062.0578186533,26.0
5843.047553084559,-47845.49146668076,217156.8884060974,-48792.244777546046,-82563.21910441204,26.0
2026.477303520407,103810.3756862722,9406.760841217394,-100005.63598402616,-26279.813618076492,26.0
1485.4644326482012,97344.75716795426,1768.1109341696874,-106727.31358216201,-4290.427381896876,26.0
1195.9482045625546,-494049.5794622904,-497704.7359958517,-137840.2793116222,-118441.43042703666,26.0
191.5042000577745,-8503.475673674431,21918.28005830137,-13355.46368569393,-4314.576926847297,26.0
3952.33098460018,8261.39389418516,-2749.9552674096094,25363.258972793003,-81681.11232438545,26.0
541.7368268179825,502059.15828326653,292712.59619882965,-591995.8890116843,-240878.11571089257,26.0
2261.946992863611,-68024.20777929109,177470.7980447258,-465681.9017659406,-389354.7796806983,26.0
5046.698057814041,175293.04275237583,111149.46565334199,-181171.22171192346,46685.44144974089,26.0
521.744302546503,-52621.55586568973,110448.5412757122,-427404.69552218635,32585.079956526217,26.0
2995.6358563695753,74603.00799897843,39046.512110025156,-130031.22477800892,4173.946045807737,26.0
8915.730564256719,381173.3621167675,297813.49869207124,-520877.51387332793,-1352368.2872654453,26.0
28335.493883005794,191619.8927414945,199828.20408078455,-803305.4120721292,46997.45748382098,26.0
3598.370190203415,343172.98534375726,641003.6008641074,-646415.2069925325,-453029.81808159885,26.0
7974.709858911265,401670.31048557686,192045.43417124596,-509889.2764459894,246694.996044832,26.0
7550.706281554908,21124.366928251693,63115.91907021052,-488216.060411403,109697.00213569377,26.0
5122.383304267621,40040.47906198721,112311.50140497866,-273533.1319967931,65499.06741463847,26.0
4541.3709055821555,-48248.4296456839,98227.91440541667,-225349.3969805855,-29621.13940270575,26.0
1307.0323266033424,9538.321791921438,-12288.929064719243,-88405.0585800031,-7857.921451223362,26.0
111351.7513698307,-69484.65163022345,-26052.37413173457,-40628.13211393346,-64317.82016308199,26.0
497.2083469220968,-639404.5541884268,-362734.1071543235,-244203.05218148002,-15482.736664119231,26.0
4200.965627137014,139145.7512377379,-129145.96093609258,-397514.3550126175,-468106.9993627026,26.0
1185.232379011902,-59619.8651276623,205393.78820560564,-294436.98327135865,47982.382037728625,26.0
2827.5718047400896,-183071.82640291972,344091.2208641826,-536738.1203380224,-346098.93320764153,26.0
172.94530681272195,-86789.79632040569,-179516.34208605875,-356698.47248526686,-46409.84386241796,26.0
6946.942944937863,-599254.5136182826,396819.1902743545,24671.512611644222,-641950.4959514915,26.0
847.2559925377515,-327812.8530357399,317462.13313504617,-509063.1466865413,-675352.9322458793,26.0
6841.652821714992,-748060.9735923065,380511.6836664533,236645.17337021223,-652412.6618791361,26.0
764.0786029413191,92416.28829762033,644725.6027121345,-473101.4509110545,-749939.6619101656,26.0
1242.4843590850996,141676.2790518611,418118.59637606144,-1068871.1719538062,-1064358.624511418,26.0
2495.535315966876,-104979.39467047447,261945.1828894984,-203074.79471866926,-179824.84349729674,26.0
800.8197910550853,-319474.58846615255,-152152.2356182863,-146776.62228666822,-123615.86198888307,26.0
1222.6821820740215,-290813.3682091436,424392.0545461775,-477251.3654375556,-381014.9167311428,26.0
405.4000199865651,-406993.54619293846,-443731.3936181566,-575514.025471153,-59112.51327894045,26.0
1228.6815098205775,-1019580.5916312899,-199489.99116410673,-432910.847266375,-280500.611023815,26.0
